,partner,total_charges
6510,Yes,57647.0
6511,No,1673.0
6512,Yes,42845.0
6513,Yes,150535.0
6514,No,69345.0
6515,No,9304.0
6516,Yes,117795.0
6517,No,506965.0
6518,Yes,32425.0
6519,Yes,22645.0
6520,Yes,14581.0
6521,No,1564.0
6522,Yes,22989.0
6523,No,167965.0
6524,No,3696.0
6525,Yes,2998.0
6526,No,520655.0
6527,No,36261.0
6528,No,244.0
6529,Yes,796885.0
6530,No,15245.0
6531,Yes,19595.0
6532,No,205305.0
6533,No,39855.0
6534,No,113085.0
6535,Yes,342535.0
6536,No,432345.0
6537,No,70355.0
6538,No,12757.0
6539,Yes,296575.0
6540,Yes,1647.0
6541,No,5625.0
6542,Yes,224995.0
6543,Yes,610975.0
6544,No,1594.0
6545,Yes,375115.0
6546,No,6865.0
6547,No,41125.0
6548,Yes,1055.0
6549,No,33206.0
6550,No,32745.0
6551,Yes,56695.0
6552,No,46545.0
6553,No,7043.0
6554,Yes,13698.0
6555,Yes,110725.0
6556,No,9555.0
6557,Yes,63752.0
6558,Yes,81523.0
6559,No,156675.0
6560,Yes,13025.0
6561,Yes,16215.0
6562,No,11005.0
6563,No,188515.0
6564,Yes,630285.0
6565,No,8168.0
6566,No,12535.0
6567,No,412.0
6568,Yes,526555.0
6569,No,6933.0
6570,No,59971.0
6571,Yes,38242.0
6572,No,388605.0
6573,No,728325.0
6574,No,41255.0
6575,Yes,107025.0
6576,Yes,81795.0
6577,Yes,11713.0
6578,No,654865.0
6579,Yes,62565.0
6580,Yes,19115.0
6581,No,7085.0
6582,No,1347.0
6583,No,1507.0
6584,Yes,29783.0
6585,No,2993.0
6586,Yes,583265.0
6587,No,556755.0
6588,No,4508.0
6589,No,416635.0
6590,Yes,12156.0
6591,Yes,917.0
6592,Yes,789845.0
6593,Yes,39154.0
6594,Yes,9795.0
6595,Yes,9005.0
6596,No,743205.0
6597,Yes,40264.0
6598,No,253.0
6599,No,119305.0
6600,No,201.0
6601,No,39855.0
6602,Yes,195845.0
6603,Yes,699.0
6604,No,6315.0
6605,Yes,13011.0
6606,No,48405.0
6607,No,4528.0
6608,No,388785.0
6609,No,220875.0
6610,No,23815.0
6611,No,808.0
6612,Yes,95815.0
6613,No,1183.0
6614,No,7645.0
6615,Yes,384545.0
6616,No,10945.0
6617,Yes,57375.0
6618,Yes,1267.0
6619,No,63345.0
6620,Yes,612965.0
6621,No,121825.0
6622,Yes,14053.0
6623,Yes,22749.0
6624,No,745.0
6625,Yes,106885.0
6626,Yes,5339.0
6627,Yes,67615.0
6628,Yes,38044.0
6629,No,11188.0
6630,Yes,52364.0
6631,Yes,13868.0
6632,No,76225.0
6633,No,1902.0
6634,Yes,23905.0
6635,Yes,56737.0
6636,No,398.0
6637,Yes,99775.0
6638,Yes,557435.0
6639,Yes,40605.0
6640,Yes,13885.0
6641,No,12365.0
6642,No,18011.0
6643,No,689.0
6644,No,7907.0
6645,Yes,5825.0
6646,No,16182.0
6647,Yes,117335.0
6648,Yes,9009.0
6649,No,212205.0
6650,Yes,67199.0
6651,Yes,6915.0
6652,Yes,3784.0
6653,No,179865.0
6654,No,5465.0
6655,No,388645.0
6656,Yes,122405.0
6657,Yes,23102.0
6658,No,7234.0
6659,No,39885.0
6660,No,35546.0
6661,Yes,603485.0
6662,No,5316.0
6663,No,851.0
6664,No,173.0
6665,No,251195.0
6666,Yes,38936.0
6667,No,35715.0
6668,No,4675.0
6669,Yes,22887.0
6670,No,462785.0
6671,No,2891.0
6672,Yes,646055.0
6673,No,19313.0
6674,No,4026.0
6675,Yes,222155.0
6676,Yes,77589.0
6677,Yes,17285.0
6678,Yes,2245.0
6679,Yes,738845.0
6680,Yes,346095.0
6681,No,17009.0
6682,No,309065.0
6683,No,12938.0
6684,Yes,6458.0
6685,Yes,522495.0
6686,No,5001.0
6687,No,24271.0
6688,No,348815.0
6689,No,10357.0
6690,Yes,756535.0
6691,Yes,2799.0
6692,Yes,16015.0
6693,No,855.0
6694,Yes,62562.0
6695,Yes,12329.0
6696,No,14637.0
6697,No,199.0
6698,Yes,19374.0
6699,No,109625.0
6700,Yes,505975.0
6701,Yes,302365.0
6702,Yes,48892.0
6703,Yes,22899.0
6704,No,65032.0
6705,No,131325.0
6706,No,9903.0
6707,Yes,228.0
6708,Yes,574615.0
6709,No,2091.0
6710,Yes,18642.0
6711,Yes,59797.0
6712,Yes,390245.0
6713,Yes,71425.0
6714,No,902.0
6715,No,4481.0
6716,Yes,8052.0
6717,No,15485.0
6718,Yes,52845.0
6719,Yes,83497.0
6720,Yes,495325.0
6721,Yes,33265.0
6722,No,4702.0
6723,No,225935.0
6724,No,141135.0
6725,No,59375.0
6726,Yes,63287.0
6727,Yes,14119.0
6728,Yes,68414.0
6729,No,2035.0
6730,No,2385.0
6731,No,323385.0
6732,No,10621.0
6733,Yes,40163.0
6734,No,22655.0
6735,No,711075.0
6736,No,54409.0
6737,Yes,2351.0
6738,Yes,195895.0
6739,No,85.0
6740,Yes,55289.0
6741,No,102505.0
6742,No,5521.0
6743,Yes,38154.0
6744,No,33134.0
6745,Yes,19389.0
6746,Yes,301465.0
6747,No,46025.0
6748,Yes,483915.0
6749,No,1844.0
6750,No,199.0
6751,No,201055.0
6752,Yes,513965.0
6753,No,692.0
6754,Yes,16734.0
6755,Yes,30935.0
6756,Yes,31716.0
6757,Yes,86701.0
6758,No,916.0
6759,Yes,29975.0
6760,Yes,70205.0
6761,No,23548.0
6762,Yes,34734.0
6763,No,1965.0
6764,No,44382.0
6765,Yes,481975.0
6766,Yes,9225.0
6767,No,1567.0
6768,No,124245.0
6769,Yes,5592.0
6770,No,2201.0
6771,No,53115.0
6772,No,11832.0
6773,No,46585.0
6774,No,687605.0
6775,No,501.0
6776,Yes,37824.0
6777,No,4602.0
6778,No,202.0
6779,No,179035.0
6780,No,73335.0
6781,No,1334.0
6782,Yes,776725.0
6783,No,87615.0
6784,Yes,460095.0
6785,Yes,11355.0
6786,No,179325.0
6787,No,8867.0
6788,No,773755.0
6789,Yes,13489.0
6790,Yes,168685.0
6791,No,187925.0
6792,Yes,40138.0
6793,Yes,4345.0
6794,Yes,719535.0
6795,Yes,7801.0
6796,Yes,1076.0
6797,No,38017.0
6798,Yes,3087.0
6799,No,43825.0
6800,Yes,5035.0
6801,No,37781.0
6802,Yes,31475.0
6803,Yes,543895.0
6804,Yes,510235.0
6805,No,703.0
6806,Yes,18722.0
6807,No,21335.0
6808,No,561775.0
6809,Yes,53865.0
6810,No,177695.0
6811,Yes,248305.0
6812,No,23565.0
6813,No,522435.0
6814,No,22728.0
6815,No,8375.0
6816,Yes,46634.0
6817,Yes,2017.0
6818,Yes,125.0
6819,No,6844.0
6820,No,62035.0
6821,Yes,114605.0
6822,No,180635.0
6823,No,603.0
6824,Yes,57983.0
6825,Yes,51915.0
6826,No,4976.0
6827,No,13017.0
6828,No,112975.0
6829,No,193.0
6830,No,26695.0
6831,No,257.0
6832,Yes,8658.0
6833,No,262365.0
6834,No,4585.0
6835,No,7955.0
6836,Yes,10828.0
6837,Yes,1478.0
6838,Yes,25702.0
6839,No,43789.0
6840,Yes,361625.0
6841,Yes,292405.0
6842,No,601485.0
6843,No,327.0
6844,No,288225.0
6845,Yes,15099.0
6846,Yes,530505.0
6847,Yes,23684.0
6848,No,79859.0
6849,No,354535.0
6850,Yes,1301.0
6851,No,37245.0
6852,Yes,298525.0
6853,No,7775.0
6854,Yes,56435.0
6855,No,9545.0
6856,No,131175.0
6857,No,11357.0
6858,Yes,23198.0
6859,No,372035.0
6860,Yes,50258.0
6861,Yes,52245.0
6862,Yes,61858.0
6863,Yes,149855.0
6864,Yes,12086.0
6865,Yes,661365.0
6866,No,697.0
6867,No,5733.0
6868,Yes,18189.0
6869,Yes,178735.0
6870,Yes,105105.0
6871,No,718125.0
6872,No,36886.0
6873,Yes,9975.0
6874,No,8714.0
6875,No,7805.0
6876,Yes,8216.0
6877,Yes,23945.0
6878,No,24445.0
6879,No,33579.0
6880,Yes,1296.0
6881,Yes,49772.0
6882,Yes,36535.0
6883,Yes,33465.0
6884,Yes,242405.0
6885,No,4395.0
6886,No,498115.0
6887,Yes,209025.0
6888,No,451.0
6889,No,490575.0
6890,No,20387.0
6891,Yes,4014.0
6892,Yes,24417.0
6893,No,2751.0
6894,No,13078.0
6895,Yes,38365.0
6896,No,286805.0
6897,No,44975.0
6898,Yes,5355.0
6899,No,78825.0
6900,Yes,10877.0
6901,No,7917.0
6902,Yes,749305.0
6903,Yes,44143.0
6904,Yes,68413.0
6905,No,81995.0
6906,Yes,605225.0
6907,Yes,336105.0
6908,No,48695.0
6909,No,5093.0
6910,No,430825.0
6911,No,2211.0
6912,Yes,383395.0
6913,No,6935.0
6914,Yes,29495.0
6915,No,409285.0
6916,Yes,3169.0
6917,Yes,26512.0
6918,No,4717.0
6919,Yes,21675.0
6920,No,572095.0
6921,No,50325.0
6922,No,696.0
6923,Yes,73653.0
6924,Yes,72459.0
6925,Yes,385.0
6926,No,9614.0
6927,Yes,46159.0
6928,No,32513.0
6929,Yes,388005.0
6930,Yes,308875.0
6931,No,1396.0
6932,Yes,305.0
6933,No,5305.0
6934,Yes,68595.0
6935,No,210835.0
6936,Yes,67705.0
6937,No,47306.0
6938,Yes,115105.0
6939,Yes,23255.0
6940,No,10226.0
6941,No,51213.0
6942,No,11272.0
6943,No,3094.0
6944,No,5231.0
6945,No,42501.0
6946,No,7705.0
6947,Yes,2467.0
6948,No,3342.0
6949,Yes,39306.0
6950,Yes,174785.0
6951,Yes,275445.0
6952,Yes,89775.0
6953,Yes,27806.0
6954,Yes,589545.0
6955,No,220805.0
6956,No,219615.0
6957,No,16926.0
6958,No,205.0
6959,No,26535.0
6960,Yes,183625.0
6961,No,64189.0
6962,Yes,487145.0
6963,Yes,494755.0
6964,Yes,155865.0
6965,Yes,42842.0
6966,No,121825.0
6967,Yes,561795.0
6968,No,242.0
6969,No,67985.0
6970,No,55445.0
6971,Yes,52374.0
6972,No,20323.0
6973,No,7892.0
6974,Yes,152535.0
6975,Yes,280445.0
6976,No,372615.0
6977,Yes,16521.0
6978,Yes,158875.0
6979,Yes,336605.0
6980,No,7781.0
6981,Yes,711375.0
6982,Yes,436735.0
6983,Yes,99315.0
6984,No,501235.0
6985,Yes,27286.0
6986,Yes,20934.0
6987,No,10118.0
6988,No,10685.0
6989,No,13434.0
6990,No,1301.0
6991,Yes,679475.0
6992,No,10225.0
6993,No,36912.0
6994,Yes,4862.0
6995,No,403685.0
6996,Yes,468555.0
6997,No,25625.0
6998,No,19171.0
6999,Yes,7445.0
7000,No,27215.0
7001,Yes,515055.0
7002,No,37564.0
7003,No,364575.0
7004,Yes,287445.0
7005,No,4995.0
7006,No,102075.0
7007,Yes,7065.0
7008,No,826.0
7009,Yes,239.0
7010,No,7278.0
7011,No,75443.0
7012,Yes,64794.0
7013,Yes,362635.0
7014,No,16794.0
7015,No,40335.0
7016,No,93155.0
7017,Yes,432625.0
7018,No,26305.0
7019,No,3925.0
7020,Yes,33161.0
7021,No,7575.0
7022,No,262525.0
7023,No,688625.0
7024,No,14951.0
7025,No,7433.0
7026,No,14194.0
7027,Yes,19905.0
7028,Yes,73629.0
7029,Yes,34645.0
7030,Yes,3066.0
7031,No,68445.0
