customerid,Unnamed: 0,partner,tenure,monthlycharges,totalcharges
8486-AYEQH,5255,No,31,76.05,2227.8
1527-SXDPN,5256,Yes,52,96.25,4990.25
6029-WTIPC,5257,No,37,101.1,3744.05
8634-CILSZ,5258,No,69,104.7,7220.35
5419-JKZNQ,5259,Yes,30,77.9,2351.45
2495-KZNFB,5260,No,33,90.65,2989.6
1409-PHXTF,5261,Yes,54,110.45,6077.75
4560-WQAQW,5262,No,59,68.7,4070.95
4274-DRSQT,5265,No,66,88.9,6000.1
2027-DNKIV,5266,Yes,37,58.75,2203.1
2885-HIJDH,5268,Yes,69,86.9,6194.1
6682-QJDGB,5270,No,40,55.25,2139.2
6507-DTJZV,5271,No,13,66.4,831.75
6723-WSNTY,5274,Yes,66,108.1,7181.95
9530-EHPOH,5275,No,11,53.75,608
2725-IWWBA,5276,Yes,46,56.9,2560.1
1061-PNTHC,5278,Yes,56,109.6,5953
6574-MCOEH,5280,Yes,33,79.15,2531.4
7399-QHBJS,5281,Yes,72,66.75,4760.3
9479-HYNYL,5285,Yes,71,80.7,5705.05
3642-GKTCT,5289,No,61,115.1,6993.65
0774-RMNUW,5290,Yes,71,59.7,4122.65
1334-PDUKM,5291,Yes,68,86.45,5762.95
2242-MFOTG,5293,No,33,80.1,2603.3
2927-CVULT,5294,Yes,53,104.05,5566.4
2144-BFDSO,5295,Yes,50,108.75,5431.9
5647-FXOTP,5298,Yes,60,105.9,6401.25
5569-OUICF,5299,Yes,28,101.3,2812.2
2082-OJVTK,5301,Yes,29,89.2,2698.35
6078-VESFR,5304,Yes,13,70.45,849.1
9027-TMATR,5305,Yes,43,78.8,3460.3
5940-NFXKV,5306,Yes,19,83.65,1465.75
9110-HSGTV,5308,No,69,82.45,5555.3
6171-ZTVYB,5310,Yes,43,66.25,2907.35
1935-IMVBB,5313,Yes,56,89.7,4952.95
2535-PBCGC,5314,Yes,70,64.55,4504.9
1470-PSXNM,5316,Yes,49,93.65,4520.15
2498-XLDZR,5318,Yes,32,73.6,2316.85
9866-OCCKE,5319,Yes,72,109.75,8075.35
5338-YHWYT,5320,No,37,61.45,2302.35
7718-UPSKJ,5321,Yes,69,106.4,7251.9
8731-WBBMB,5322,Yes,26,81.9,2078.55
1448-CYWKC,5323,Yes,58,105.2,6225.4
7901-IIDQV,5324,No,24,54.6,1242.25
0334-ZFJSR,5328,Yes,55,66.05,3462.1
5583-EJXRD,5331,Yes,44,54.05,2375.2
4565-EVZMJ,5332,No,47,58.9,2813.05
3143-JQEGI,5333,Yes,13,88.35,1222.8
6386-SZZKH,5334,Yes,49,107.95,5293.2
3327-YBAKM,5335,Yes,64,96.9,6314.35
3370-GQEAL,5339,Yes,30,85.45,2509.95
5032-USPKF,5340,No,38,84.1,3187.65
3521-SYVOR,5342,No,37,64.75,2345.2
4254-QPEDE,5343,Yes,52,66.25,3330.1
6283-GITPX,5344,No,71,76.9,5522.7
9526-JAWYF,5345,No,26,89.8,2335.3
0771-CHWSK,5346,No,66,74.6,4798.4
9788-HNGUT,5347,Yes,72,116.95,8594.4
5375-XLDOF,5349,Yes,69,114.35,7665.8
1172-VIYBP,5350,Yes,53,69.7,3686.05
5649-VUKMC,5351,No,12,95.5,1115.15
6559-PDZLR,5352,No,26,98.65,2537
8992-OBVDG,5353,No,21,61.65,1393.6
4724-WXVWF,5355,No,48,95.4,4445.3
9050-QLROH,5364,No,18,90.7,1597.25
8232-CTLKO,5366,Yes,66,59.75,3996.8
9227-YBAXE,5367,Yes,65,82.5,5215.1
0112-QAWRZ,5370,Yes,16,90.8,1442.2
0877-SDMBN,5371,No,54,103.95,5639.05
2786-GCDPI,5372,No,50,104.95,5222.35
4043-MKDTV,5373,Yes,71,105.25,7291.75
5320-BRKGK,5378,Yes,58,75.8,4415.75
6284-KMNUF,5379,Yes,56,98.0,5270.6
9465-RWMXL,5381,Yes,32,78.9,2447.95
6229-UOLQL,5382,Yes,56,52.0,2884.9
2362-IBOOY,5383,No,36,84.75,3050.15
0843-WTBXE,5385,No,53,85.45,4517.25
9701-CDXHR,5389,Yes,51,69.15,3649.6
7450-NWRTR,5390,No,12,99.45,1200.15
5118-MUEYH,5394,Yes,48,105.1,5083.55
4067-HLYQI,5400,No,33,70.4,2406.1
0292-WEGCH,5403,Yes,54,86.2,4524.05
8910-ICHIU,5404,No,46,95.65,4664.2
4097-YODCF,5405,No,34,103.8,3470.8
9715-WZCLW,5406,Yes,71,97.2,6910.3
9786-YWNHU,5407,Yes,63,63.55,4014.2
6005-OBZPH,5409,No,26,89.15,2277.65
4049-ZPALD,5410,Yes,64,99.0,6375.8
3733-UOCWF,5412,Yes,61,85.55,5251.75
6833-JMZYP,5413,No,15,94.0,1505.45
2722-VOJQL,5414,No,64,105.65,6903.1
1310-QRITU,5415,No,18,50.3,913.3
8961-QDZZJ,5416,Yes,57,95.0,5535.8
9715-SBVSU,5417,Yes,14,61.4,815.55
8490-BXHEO,5418,No,18,80.55,1411.65
7173-TETGO,5419,Yes,72,78.5,5602.25
7929-SKFGK,5420,Yes,70,114.3,8244.3
3563-SVYLG,5422,Yes,68,62.65,4375.8
5228-EXCET,5423,No,13,80.85,1008.7
6435-VWCCY,5424,Yes,65,92.7,5968.4
4998-IKFSE,5425,No,30,100.45,3096.9
8630-QSGXK,5426,Yes,51,75.2,3901.25
2455-USLMV,5427,No,31,84.75,2613.4
9488-FVZCC,5429,Yes,72,79.5,5661.7
7879-CGSFV,5433,No,55,100.9,5552.05
9921-EZKBY,5434,No,33,95.3,3275.15
7432-FFVAR,5435,Yes,46,90.95,4236.6
7000-WCEVQ,5437,No,20,61.6,1174.35
5959-BELXA,5439,No,32,96.15,3019.25
3512-IZIKN,5441,Yes,70,65.3,4759.75
1833-TCXKK,5444,Yes,45,107.75,4882.8
1832-PEUTS,5445,Yes,62,89.1,5411.65
0580-PIQHM,5448,Yes,41,101.6,3930.55
5696-CEIQJ,5449,Yes,67,103.15,6895.5
1696-HXOWK,5451,Yes,71,95.65,6856.95
3026-ATZYV,5452,Yes,37,75.1,2658.8
4012-YCFAI,5453,Yes,60,61.35,3766.2
9496-IVVRP,5457,Yes,11,51.0,581.7
1221-GHZEP,5461,No,62,65.1,3846.75
9289-LBQVU,5462,Yes,64,70.15,4480.7
6933-FHBZC,5465,No,26,56.05,1553.2
9770-KXGQU,5467,No,53,98.6,5311.85
6538-POCHL,5469,No,33,79.0,2576.8
6726-NNFWD,5470,Yes,71,89.45,6435.25
3002-WQZWT,5471,No,29,74.2,1993.25
4277-UDIEF,5472,Yes,24,81.0,1923.85
1114-CENIM,5475,No,54,55.0,3092.65
2725-TTRIQ,5477,Yes,72,84.2,5986.55
3374-TTZTK,5478,Yes,52,106.3,5487
6289-CPNLD,5482,Yes,33,73.9,2405.05
5536-SLHPM,5483,Yes,55,77.75,4458.15
4419-UJMUS,5484,Yes,69,99.35,6856.45
7609-YBPXG,5486,No,54,87.1,4735.2
7856-GANIL,5488,Yes,45,98.7,4525.8
3703-TTEPD,5491,No,21,65.35,1424.4
2696-NARTR,5495,No,11,73.85,926.25
7614-QVWQL,5497,Yes,49,51.8,2541.25
4631-OACRM,5499,No,15,79.4,1156.1
7139-JZFVG,5500,Yes,60,60.5,3694.45
3755-JBMNH,5502,Yes,16,71.8,1167.8
6345-ULYRW,5504,Yes,44,88.4,3912.9
5753-QQWPW,5507,No,28,59.9,1654.7
6693-FRIRW,5510,No,18,101.3,1794.65
6586-MYGKD,5511,Yes,70,76.95,5289.8
0248-PGHBZ,5513,No,67,92.45,6140.85
7472-EQOAV,5517,Yes,71,86.7,6179.35
9574-RKJIF,5518,Yes,30,94.4,2838.7
8034-RYTVV,5520,No,55,84.25,4589.85
3863-QSTYI,5521,No,59,64.65,3735.45
1716-LSAMB,5524,Yes,45,54.65,2553.7
5985-BEHZK,5527,Yes,72,105.0,7578.05
9127-QRZMH,5528,Yes,44,59.85,2603.95
9644-KVCNC,5530,No,66,92.15,6056.9
9279-CJEOJ,5533,No,21,95.4,2025.1
7964-VEXDG,5534,No,21,80.35,1747.2
2404-JIBFC,5535,Yes,55,85.1,4657.95
8029-XYPWT,5537,Yes,71,115.05,8016.6
6804-GDMOI,5541,No,61,106.6,6428.4
2990-OGYTD,5542,Yes,67,86.15,5883.85
6646-JPPHA,5543,No,14,78.85,1043.8
9572-MTILT,5544,Yes,59,106.75,6252.9
7658-UYUQS,5545,Yes,21,86.55,1857.25
5364-EVNIB,5556,No,13,79.8,973.45
0675-NCDYU,5558,Yes,72,116.4,8543.25
1346-PJWTK,5560,Yes,61,94.15,5731.85
8023-QHAIO,5562,Yes,56,76.85,4275.75
3057-VJJQE,5564,No,35,55.25,1924.1
2302-OUZXB,5566,Yes,72,82.15,5784.3
8133-ANHHJ,5567,No,49,103.0,5166.2
2270-CHBFN,5568,Yes,44,95.1,4060.55
5982-FPVQN,5570,Yes,37,95.15,3532.85
9107-UKCKY,5571,Yes,61,79.8,4914.8
4654-ULTTN,5572,Yes,70,74.8,5315.8
1492-KGETH,5575,Yes,70,78.35,5445.95
2225-ZRGSG,5579,Yes,70,93.9,6579.05
5271-YNWVR,5581,Yes,68,113.15,7856
2657-ALMWY,5583,Yes,26,84.95,2169.75
6330-JKLPC,5584,Yes,11,80.5,896.9
1707-HABPF,5587,No,46,91.3,4126.35
7253-UVNDW,5589,No,46,54.35,2460.15
4508-OEBEY,5593,Yes,31,75.5,2424.45
0027-KWYKW,5594,Yes,23,83.75,1849.95
6284-AHOOQ,5597,No,22,90.5,1910.6
9432-VOFYX,5604,No,17,70.8,1207
6586-PSJOX,5606,No,15,55.2,864.55
2460-FPSYH,5607,No,40,55.8,2109.35
9705-ZJBCG,5608,Yes,13,54.15,701.05
4818-DRBQT,5609,Yes,29,80.15,2265.25
6847-KJLTS,5611,Yes,58,100.4,5749.8
9670-BPNXF,5612,No,45,62.55,2796.45
3913-FCUUW,5613,Yes,72,70.45,5165.7
3301-VKTGC,5614,Yes,68,85.5,5696.6
9555-SAHUZ,5616,Yes,38,54.5,2076.05
4619-EVPHY,5619,Yes,20,91.0,1859.5
5286-YHCVC,5620,Yes,72,104.8,7470.1
4391-RESHN,5622,No,23,104.05,2470.1
9115-YQHGA,5623,No,40,51.1,2092.9
4462-CYWMH,5624,Yes,62,89.8,5629.55
2458-EOMRE,5626,No,11,64.05,733.95
6821-BUXUX,5628,No,13,96.65,1244.5
9801-GDWGV,5630,No,39,103.45,3994.45
2087-QAREY,5635,Yes,22,54.7,1178.75
4423-JWZJN,5637,Yes,64,90.25,5629.15
4942-VZZOM,5645,Yes,64,66.15,4392.5
7502-BNYGS,5647,Yes,46,69.1,3168
6047-SUHPR,5650,Yes,39,59.8,2343.85
4471-KXAUH,5651,Yes,42,84.3,3588.4
1576-PFZIW,5654,Yes,70,105.35,7511.9
3096-GKWEB,5657,Yes,18,94.75,1691.9
2371-JQHZZ,5658,Yes,24,93.0,2248.05
0674-GCDXG,5659,No,63,71.9,4479.2
1121-QSIVB,5660,No,44,77.55,3471.1
2824-MYYBN,5663,Yes,37,95.25,3314.15
8318-LCNBW,5666,Yes,35,53.15,1930.9
0147-ESWWR,5668,Yes,39,101.25,3949.15
1217-VASWC,5669,Yes,43,100.55,4304
5915-DGNVC,5672,Yes,49,71.8,3472.05
2896-TBNBE,5677,Yes,40,80.8,3132.75
2522-WLNSF,5681,Yes,34,64.2,2106.3
5057-LCOUI,5683,No,39,50.75,2011.4
0193-ESZXP,5684,Yes,58,105.5,6205.5
9386-LDCZR,5687,No,43,90.65,3882.3
0336-KXKFK,5690,No,72,61.2,4390.25
5327-XOKKY,5693,Yes,72,73.45,5329
0983-TATYJ,5694,Yes,33,51.45,1758.9
1813-JYWTO,5695,Yes,72,80.45,5737.6
0156-FVPTA,5696,Yes,22,54.2,1152.7
1984-FCOWB,5697,Yes,70,109.5,7674.55
0654-HMSHN,5698,Yes,21,104.4,2157.95
6719-OXYBR,5699,No,15,85.3,1219.85
3312-ZWLGF,5700,Yes,29,79.3,2414.55
6476-YHMGA,5701,Yes,15,76.5,1155.6
5287-QWLKY,5702,Yes,71,105.1,7548.1
0168-XZKBB,5704,Yes,19,86.85,1564.4
7072-MBHEV,5708,Yes,11,78.1,864.85
6297-NOOPG,5710,Yes,70,110.5,7752.05
1891-UAWWU,5711,Yes,20,90.8,1951
8050-DVOJX,5713,No,49,81.35,4060.9
0363-QJVFX,5715,No,32,108.15,3432.9
8169-SAEJD,5717,Yes,69,56.55,3952.65
2325-WINES,5720,No,32,104.05,3416.85
6064-ZATLR,5721,No,27,52.85,1498.65
3096-JRDSO,5722,Yes,27,104.3,2867.75
7824-PANSQ,5723,No,58,80.65,4807.35
8707-HOEDG,5727,Yes,70,110.2,7689.8
3374-LXDEV,5728,No,13,89.4,1132.35
4072-IPYLT,5729,Yes,36,51.05,1815
1580-BMCMR,5732,No,19,87.3,1637.3
6408-WHTEF,5734,Yes,72,89.4,6376.55
7989-VCQOH,5737,Yes,18,83.25,1611.15
4199-QHJNM,5739,Yes,67,102.9,6989.7
5883-GTGVD,5741,No,19,99.95,1931.75
5135-GRQJV,5742,Yes,72,114.5,8331.95
1371-WEPDS,5744,Yes,40,55.8,2283.3
9730-DRTMJ,5747,Yes,32,72.8,2333.05
4686-UXDML,5748,No,21,99.85,1992.55
3349-ANQNH,5749,No,59,99.5,5890
2398-YPMUR,5750,Yes,13,70.15,916.75
5937-EORGB,5755,Yes,15,96.5,1392.25
4583-PARNH,5760,Yes,16,91.55,1540.05
1421-HCERK,5762,Yes,30,105.7,3181.8
0716-BQNDX,5764,No,57,93.75,5625.55
1265-XTECC,5765,Yes,68,96.55,6581.9
1183-CANVH,5766,Yes,23,60.0,1347.15
1972-XMUWV,5767,Yes,65,59.8,3808.2
8679-LZBMD,5768,Yes,44,90.65,3974.15
3407-JMJQQ,5769,Yes,71,109.0,7661.8
6252-DFGTK,5770,Yes,37,68.1,2479.25
8645-KOMJQ,5772,Yes,69,81.95,5601.4
0289-IVARM,5773,No,35,60.55,1982.6
4057-FKCZK,5775,Yes,58,82.5,4828.05
4291-TPNFG,5776,Yes,72,82.3,5980.55
6087-YPWHO,5777,Yes,72,68.15,4808.7
2237-ZFSMY,5779,No,39,95.55,3692.85
1818-ESQMW,5781,No,27,89.2,2383.6
7401-RUBNK,5784,Yes,18,74.8,1438.05
8661-BOYNW,5786,Yes,72,84.4,6096.45
6711-VTNRE,5787,No,36,87.55,3078.1
0980-PVMRC,5790,Yes,40,50.85,2036.55
7233-DRTRF,5791,Yes,63,102.4,6444.05
3500-RMZLT,5792,No,15,96.3,1426.75
3873-NFTGI,5793,No,14,55.5,767.55
1162-ECVII,5794,Yes,72,109.75,7932.5
7048-GXDAY,5795,No,39,106.4,4040.65
8571-ZCMCX,5796,Yes,47,60.0,2768.65
1169-WCVAK,5797,Yes,19,88.8,1672.35
7129-CAKJW,5800,No,17,80.05,1345.65
8695-ARGXZ,5801,Yes,34,75.55,2425.4
1697-NVVGY,5805,Yes,19,66.4,1286.05
2419-FSORS,5808,Yes,72,108.4,7719.5
9102-IAYHT,5810,Yes,17,85.45,1451.6
6754-LZUKA,5811,Yes,61,80.9,4932.5
8099-MZPUJ,5813,Yes,48,111.8,5443.65
3197-NNYNB,5818,No,65,105.1,6631.85
3396-DKDEL,5819,Yes,70,115.15,8250
1752-OZXFY,5820,Yes,60,59.8,3561.15
9112-WSNPU,5822,No,35,70.55,2419
5321-NTRKC,5824,Yes,66,79.85,5234.95
3161-GETRM,5827,Yes,34,90.05,3097
6933-VLYFX,5829,Yes,31,59.95,1848.8
6017-PPLPX,5832,Yes,20,70.45,1470.95
5055-MGMGF,5834,Yes,65,105.05,6914.95
9822-BIIGN,5838,Yes,53,71.85,3827.9
2971-SGAFL,5842,No,13,78.75,995.35
1480-IVEVR,5843,Yes,35,81.6,2815.25
9391-YZEJW,5847,No,62,94.0,5757.2
9958-MEKUC,5848,Yes,72,103.95,7517.7
6927-WTFIV,5850,No,20,71.3,1389.2
4118-CEVPF,5851,No,35,110.8,3836.3
3398-ZOUAA,5852,Yes,21,69.1,1474.75
9114-VEPUF,5853,Yes,62,96.1,6001.45
2338-BQEZT,5855,No,55,50.55,2832.75
0378-NHQXU,5857,Yes,17,88.25,1460.65
2194-IIQOF,5859,Yes,71,89.3,6388.65
9584-EXCDZ,5862,No,17,70.5,1165.6
7969-AULMZ,5863,No,21,97.35,2119.5
3410-MHHUM,5869,Yes,44,94.4,4295.35
0733-VUNUW,5871,No,24,55.65,1400.55
2122-YWVYA,5873,No,18,75.4,1380.4
2296-DKZFP,5875,Yes,65,71.0,4386.2
6777-TGHTM,5877,No,53,106.95,5785.5
6603-YRDCJ,5879,Yes,33,61.05,2018.4
3229-USWAR,5881,No,34,79.95,2727.3
4785-QRJHC,5884,Yes,46,59.9,2816.65
4316-XCSLJ,5887,No,17,50.3,846.8
8610-WFCJF,5888,Yes,49,95.6,4783.5
9693-XMUOB,5889,Yes,59,50.25,2997.45
0383-CLDDA,5890,No,69,85.35,5897.4
7881-INRLC,5894,No,45,100.85,4740
8033-ATFAS,5895,Yes,39,59.85,2341.5
9943-VSZUV,5899,No,67,75.7,5060.85
6172-FECYY,5901,Yes,49,84.5,4254.85
1455-HFBXA,5903,Yes,52,91.6,4627.8
9402-CXWPL,5904,No,70,98.9,6838.6
1965-AKTSX,5906,No,14,78.95,1101.85
5343-SGUBI,5909,No,52,80.2,4297.6
7248-VZQLC,5912,No,47,85.2,3969.35
6156-UZDLF,5913,No,26,87.15,2274.1
3099-OONVS,5914,Yes,25,54.3,1296.8
5183-KLYEM,5916,No,72,112.75,8192.6
6625-IUTTT,5919,No,67,65.55,4361.55
9355-NPPFS,5920,No,26,78.8,2006.1
0068-FIGTF,5921,No,27,78.2,2078.95
5965-GGPRW,5922,Yes,72,105.25,7609.75
1840-BIUOG,5925,No,20,68.7,1416.2
5828-DWPIL,5929,Yes,62,89.1,5618.3
8398-TBIYD,5930,No,72,84.7,6185.15
0011-IGKFF,5931,Yes,13,98.0,1237.85
9912-GVSEQ,5934,Yes,26,93.85,2381.55
2931-FSOHN,5935,No,13,59.9,788.35
9971-ZWPBF,5938,Yes,34,108.9,3625.2
9711-FJTBX,5940,Yes,56,85.85,4793.8
5995-OIGLP,5944,No,12,56.65,654.85
8421-WZOOW,5945,Yes,57,95.3,5567.45
6261-RCVNS,5946,No,42,73.9,3160.55
1414-YADCW,5948,Yes,70,84.6,5706.2
5816-QVHRX,5951,No,37,100.3,3541.4
7395-XWZOY,5954,No,20,55.0,1165.55
7169-YWAMK,5955,Yes,72,68.4,4855.35
3640-PHQXK,5956,No,31,89.9,2806.9
6877-LGWXO,5957,Yes,18,78.55,1422.65
6859-RKMZJ,5958,Yes,11,55.05,608.15
2957-JIRMN,5960,No,62,84.45,4959.15
3842-QTGDL,5962,Yes,16,80.75,1321.3
7163-OCEQI,5963,Yes,22,78.65,1663.75
9782-LGXMC,5964,Yes,49,61.75,3024.15
5975-BAICR,5965,Yes,36,63.7,2188.5
8019-ENHXU,5966,Yes,42,99.45,4138.05
9033-EOXWV,5968,No,12,74.05,872.65
4673-KKSLS,5969,No,31,87.6,2724.25
1324-NLTJE,5972,No,15,55.0,757.1
2324-EFHVG,5973,No,64,104.4,6692.65
0239-OXEXL,5978,No,46,84.25,3847.6
7049-GKVZY,5980,No,17,79.85,1387.35
0212-ISBBF,5983,No,22,50.35,1098.85
9185-TQCVP,5984,Yes,14,85.15,1139.2
3585-YNADK,5985,Yes,57,74.6,4368.95
5271-DBYSJ,5986,No,11,79.15,827.7
1472-TNCWL,5990,No,36,94.7,3512.5
8063-RJYNF,5991,No,16,94.25,1483.25
0687-ZVTHB,5992,Yes,65,72.45,4653.85
9661-ACXBS,5994,No,42,105.2,4400.75
2193-SFWQW,5995,Yes,72,111.95,8033.1
6733-LRIZX,5999,No,35,108.95,4025.5
3779-OSWCF,6003,Yes,71,93.2,6506.15
6736-DHUQI,6004,Yes,67,84.8,5598.3
3915-ODIYG,6005,No,60,71.75,4374.55
2724-FJDYW,6007,No,39,54.85,2191.7
6646-VRFOL,6009,Yes,53,103.85,5485.5
5671-UUNXD,6013,Yes,50,100.65,5189.75
0956-ACVZC,6014,No,54,94.1,5060.9
4250-ZBWLV,6016,No,68,108.45,7176.55
0440-MOGPM,6019,No,41,80.55,3263.9
0020-JDNXP,6020,Yes,34,61.25,1993.2
1871-MOWRM,6028,Yes,12,80.85,866.45
9090-SGQXL,6032,Yes,68,105.3,7299.65
6595-YGXIT,6033,No,25,88.95,2291.2
9835-ZIITK,6035,Yes,66,110.85,7491.75
8008-ESFLK,6036,Yes,53,110.5,5835.5
7537-CBQUZ,6037,No,63,109.4,7031.45
1555-DJEQW,6038,Yes,70,114.2,7723.9
1689-YQBYY,6044,No,12,76.6,893
0708-LGSMF,6047,Yes,13,65.85,902.25
9253-QXKBE,6048,Yes,29,94.45,2653.65
0487-RPVUM,6050,Yes,61,99.4,5943.65
2516-XSJKX,6052,Yes,41,78.45,3126.45
9445-SZLCH,6054,Yes,36,97.35,3457.9
8331-ZXFOE,6056,No,58,71.1,4299.2
4003-FUSHP,6057,No,19,61.55,1093.2
3055-OYMSE,6062,No,53,73.8,4003.85
8097-OMULG,6069,Yes,59,76.75,4541.9
6013-BHCAW,6070,Yes,61,81.0,4976.15
0401-WDBXM,6071,Yes,72,105.55,7542.25
2580-ATZSQ,6076,Yes,65,61.35,3874.1
8085-MSNLK,6077,Yes,62,113.95,6891.4
9691-HKOVS,6078,Yes,55,90.15,4916.95
9881-VCZEP,6079,Yes,25,54.1,1373
4523-WXCEF,6082,Yes,59,101.1,6039.9
5119-KEPFY,6084,Yes,36,95.0,3440.25
0916-KNFAJ,6086,Yes,61,69.9,4226.7
9625-QNLUX,6090,Yes,68,103.25,7074.4
4024-CSNBY,6092,Yes,72,94.25,6849.75
9114-DPSIA,6097,Yes,72,81.0,5750
4700-UBQMV,6098,Yes,21,75.9,1549.75
3565-UNOCC,6100,Yes,29,99.05,2952.85
4627-MIHJH,6101,No,69,110.25,7467.55
9795-NREXC,6102,Yes,64,85.0,5484.4
9249-FXSCK,6105,No,52,111.25,5916.45
5438-QMDDL,6110,Yes,19,59.8,1130.85
9812-GHVRI,6111,No,40,83.85,3532.25
5553-AOINX,6112,Yes,66,104.9,6891.45
1228-ZLNBX,6113,No,21,75.3,1570.7
3831-YCPUO,6115,Yes,72,109.5,7854.9
7445-WMRBW,6116,No,48,73.85,3581.4
9924-JPRMC,6118,No,72,118.2,8547.15
0080-EMYVY,6119,No,14,51.45,727.85
0623-EJQEG,6123,No,65,93.55,6069.25
7153-CHRBV,6124,Yes,57,59.3,3274.35
0871-URUWO,6125,Yes,13,102.25,1359
9190-MFJLN,6126,No,19,95.9,1777.9
6198-PNNSZ,6127,Yes,56,109.8,6109.65
3317-VLGQT,6128,Yes,14,78.1,1122.4
5614-DNZCE,6130,No,58,64.9,3795.45
1095-JUDTC,6131,No,47,95.05,4504.55
3896-RCYYE,6132,No,67,53.4,3579.15
3726-TBHQT,6135,Yes,71,114.0,8175.9
4833-QTJNO,6138,Yes,67,83.85,5588.8
5385-SUIRI,6141,Yes,52,104.2,5568.35
3982-XWFZQ,6142,Yes,42,50.25,2203.65
2322-VCZHZ,6144,Yes,23,90.0,2024.1
5010-IPEAQ,6145,Yes,67,54.2,3623.95
4009-ALQFH,6146,No,25,99.5,2369.05
6383-ZTSIW,6147,Yes,39,99.1,3877.95
8990-YOZLV,6148,No,69,66.9,4577.9
5222-IMUKT,6150,No,32,91.05,2871.5
7562-GSUHK,6152,No,16,93.2,1573.7
8901-UPRHR,6154,Yes,72,109.2,7711.45
0118-JPNOY,6156,No,26,85.8,2193.65
0725-CXOTM,6160,No,36,89.65,3348.1
3427-GGZZI,6163,Yes,19,89.1,1620.8
7779-ORAEL,6164,Yes,45,75.15,3480.35
4077-CROMM,6166,Yes,31,104.2,3243.45
3154-CFSZG,6167,Yes,47,90.05,4137.2
1658-XUHBX,6171,Yes,59,88.75,5348.65
2378-HTWFW,6173,No,35,91.0,3180.5
4377-VDHYI,6175,Yes,32,90.8,3023.85
0475-RIJEP,6176,No,43,77.85,3365.85
6328-ZPBGN,6179,No,11,95.15,997.65
0201-MIBOL,6180,No,66,102.4,6471.85
4937-QPZPO,6181,Yes,61,99.9,6241.35
2925-VDZHY,6182,Yes,72,88.7,6501.35
6981-TDRFT,6183,Yes,44,54.3,2317.1
3413-CSSTH,6184,No,41,55.7,2237.55
8033-VCZGH,6185,Yes,50,103.95,5231.3
4789-KWMXN,6186,Yes,47,110.85,5275.8
4718-WXBGI,6189,Yes,72,91.95,6614.9
8495-PRWFH,6191,No,42,55.65,2421.75
0439-IFYUN,6192,No,18,74.7,1294.6
5716-LIBJC,6193,No,13,104.15,1299.1
2868-LLSKM,6194,Yes,68,83.65,5733.4
2988-QRAJY,6196,No,69,110.05,7430.75
1585-MQSSU,6197,No,17,51.5,900.5
2856-NNASM,6199,No,43,89.55,3856.75
8559-CIZFV,6202,Yes,21,77.5,1625
1090-PYKCI,6203,Yes,69,105.1,7234.8
7547-EKNFS,6205,Yes,42,95.25,3959.35
2279-AXJJK,6206,Yes,52,95.65,5088.4
6769-DYBQN,6207,No,46,85.0,3969.4
0909-SELIE,6208,Yes,61,80.8,4860.85
1042-HFUCW,6210,No,25,54.75,1266.35
6537-OTKMY,6212,No,15,50.75,688.2
7162-WPHPM,6216,Yes,58,71.6,4230.25
1599-MMYRQ,6217,Yes,62,81.45,4983.05
8821-KVZKQ,6218,Yes,70,58.4,4113.15
0130-SXOUN,6222,No,66,89.4,5976.9
2330-PQGDQ,6224,Yes,51,84.2,4299.75
1452-UZOSF,6225,Yes,72,106.1,7548.6
8597-CTXVJ,6228,No,70,64.95,4551.5
6631-HMANX,6229,Yes,72,85.45,6227.5
1932-UEDCX,6236,Yes,33,100.6,3270.25
5188-HGMLP,6238,Yes,54,74.0,3919.15
0665-XHDJU,6239,Yes,72,99.4,7285.7
8265-HKSOW,6242,Yes,72,107.45,7658.3
3544-FBCAS,6243,Yes,72,83.6,5959.3
5331-RGMTT,6244,Yes,54,99.05,5295.7
4759-PXTAN,6245,Yes,59,80.1,4693.2
7054-DMVAS,6246,No,54,65.3,3512.9
3428-MMGUB,6247,No,60,89.55,5231.2
6549-BTYPG,6248,Yes,60,60.8,3603.45
3705-RHRFR,6250,Yes,69,99.15,6875.35
9933-QRGTX,6254,Yes,60,97.2,5611.75
4476-OSWTN,6255,Yes,69,110.55,7610.1
2661-GKBTK,6259,Yes,60,76.95,4543.95
0824-VWDPO,6262,No,45,96.75,4442.75
8409-WQJUX,6263,No,25,54.2,1423.15
2578-JQPHZ,6264,No,44,100.1,4378.35
5813-UECBU,6266,No,33,83.85,2716.3
6726-WEXXK,6271,Yes,27,85.9,2220.1
4636-OLWOE,6272,No,54,61.0,3283.05
4685-ERGHK,6274,No,57,86.9,4939.25
0885-HMGPY,6275,No,62,69.4,4237.5
7208-PSIHR,6278,Yes,70,104.3,7188.5
2985-FMWYF,6284,No,23,93.5,2341.55
2812-ENYMO,6285,No,26,54.55,1362.85
3223-WZWJM,6287,No,26,83.95,2254.2
9053-JZFKV,6289,No,67,116.2,7752.3
2530-ENDWQ,6290,Yes,71,93.7,6585.35
2890-WFBHU,6291,No,59,79.85,4786.1
0327-WFZSY,6292,Yes,39,100.0,3835.55
4023-RTIQM,6296,Yes,31,50.4,1580.1
0864-FVJNJ,6297,Yes,64,113.35,7222.75
7356-IWLFW,6298,Yes,46,80.0,3769.7
9541-PWTWO,6299,No,52,80.95,4233.95
7872-RDDLZ,6301,No,67,54.9,3725.5
6308-CQRBU,6303,Yes,71,109.25,7707.7
